Date and Time,Seconds,Pressure (mmHg),Temperature (C),Level Depth To Water (mm)
12/09/2022 16:00,496800,787.147,10.684,-855.015
12/09/2022 17:00,500400,786.837,10.684,-850.806
12/09/2022 18:00,504000,787.158,10.736,-855.173
12/09/2022 19:00,507600,787.185,10.684,-855.543
12/09/2022 20:00,511200,787.533,10.684,-860.275
12/09/2022 21:00,514800,787.622,10.736,-861.488
12/09/2022 22:00,518400,787.931,10.736,-865.694
12/09/2022 23:00,522000,787.842,10.684,-864.481
13/09/2022 00:00,525600,787.958,10.684,-866.063
13/09/2022 01:00,529200,787.611,10.684,-861.33
13/09/2022 02:00,532800,787.467,10.736,-859.382
13/09/2022 03:00,536400,787.301,10.684,-857.119
13/09/2022 04:00,540000,787.12,10.736,-854.646
13/09/2022 05:00,543600,787.185,10.684,-855.543
13/09/2022 06:00,547200,786.965,10.736,-852.542
13/09/2022 07:00,550800,786.656,10.736,-848.335
13/09/2022 08:00,554400,786.605,10.684,-847.65
13/09/2022 09:00,558000,786.54,10.736,-846.758
13/09/2022 10:00,561600,786.617,10.736,-847.811
13/09/2022 11:00,565200,786.412,10.684,-845.021
13/09/2022 12:00,568800,786.385,10.736,-844.652
13/09/2022 13:00,572400,785.921,10.736,-838.338
13/09/2022 14:00,576000,785.755,10.684,-836.076
13/09/2022 15:00,579600,785.253,10.684,-829.238
13/09/2022 16:00,583200,785.059,10.684,-826.609
13/09/2022 17:00,586800,785.148,10.736,-827.818
13/09/2022 18:00,590400,784.905,10.684,-824.505
13/09/2022 19:00,594000,784.839,10.736,-823.61
13/09/2022 20:00,597600,784.53,10.736,-819.404
13/09/2022 21:00,601200,784.646,10.736,-820.983
13/09/2022 22:00,604800,784.453,10.736,-818.354
13/09/2022 23:00,608400,784.066,10.736,-813.092
14/09/2022 00:00,612000,783.911,10.736,-810.987
14/09/2022 01:00,615600,783.679,10.736,-807.831
14/09/2022 02:00,619200,783.127,10.684,-800.312
14/09/2022 03:00,622800,782.675,10.736,-794.155
14/09/2022 04:00,626400,782.597,10.736,-793.105
14/09/2022 05:00,630000,782.559,10.736,-792.578
14/09/2022 06:00,633600,782.199,10.684,-787.689
14/09/2022 07:00,637200,782.249,10.736,-788.369
14/09/2022 08:00,640800,782.288,10.736,-788.896
14/09/2022 09:00,644400,782.056,10.736,-785.741
14/09/2022 10:00,648000,782.288,10.736,-788.896
14/09/2022 11:00,651600,782.404,10.736,-790.476
14/09/2022 12:00,655200,782.327,10.736,-789.423
14/09/2022 13:00,658800,782.315,10.684,-789.267
14/09/2022 14:00,662400,782.404,10.736,-790.476
14/09/2022 15:00,666000,782.029,10.789,-785.372
14/09/2022 16:00,669600,782.249,10.736,-788.369
14/09/2022 17:00,673200,781.902,10.736,-783.639
14/09/2022 18:00,676800,782.327,10.736,-789.423
14/09/2022 19:00,680400,782.443,10.736,-791.001
14/09/2022 20:00,684000,782.829,10.736,-796.261
14/09/2022 21:00,687600,783.216,10.736,-801.521
14/09/2022 22:00,691200,783.332,10.736,-803.099
14/09/2022 23:00,694800,783.447,10.736,-804.674
15/09/2022 00:00,698400,783.757,10.736,-808.884
15/09/2022 01:00,702000,783.602,10.736,-806.779
15/09/2022 02:00,705600,783.563,10.736,-806.253
15/09/2022 03:00,709200,783.525,10.736,-805.728
15/09/2022 04:00,712800,783.834,10.736,-809.936
15/09/2022 05:00,716400,783.757,10.736,-808.884
15/09/2022 06:00,720000,783.795,10.736,-809.409
15/09/2022 07:00,723600,784.105,10.736,-813.616
15/09/2022 08:00,727200,784.568,10.736,-819.929
15/09/2022 09:00,730800,784.723,10.736,-822.032
15/09/2022 10:00,734400,785.071,10.736,-826.769
15/09/2022 11:00,738000,785.38,10.736,-830.977
15/09/2022 12:00,741600,785.264,10.736,-829.396
15/09/2022 13:00,745200,785.458,10.736,-832.028
15/09/2022 14:00,748800,785.496,10.736,-832.554
15/09/2022 15:00,752400,785.458,10.736,-832.028
15/09/2022 16:00,756000,785.74,10.789,-835.866
15/09/2022 17:00,759600,785.651,10.736,-834.657
15/09/2022 18:00,763200,785.844,10.736,-837.287
15/09/2022 19:00,766800,785.805,10.736,-836.762
15/09/2022 20:00,770400,785.894,10.789,-837.972
15/09/2022 21:00,774000,786.231,10.736,-842.548
15/09/2022 22:00,777600,786.308,10.736,-843.6
15/09/2022 23:00,781200,786.037,10.736,-839.919
16/09/2022 00:00,784800,786.501,10.736,-846.229
16/09/2022 01:00,788400,786.231,10.736,-842.548
16/09/2022 02:00,792000,786.231,10.736,-842.548
16/09/2022 03:00,795600,786.694,10.736,-848.862
16/09/2022 04:00,799200,786.965,10.736,-852.542
16/09/2022 05:00,802800,787.093,10.789,-854.28
16/09/2022 06:00,806400,786.849,10.736,-850.962
16/09/2022 07:00,810000,787.313,10.736,-857.277
16/09/2022 08:00,813600,787.699,10.736,-862.538
16/09/2022 09:00,817200,787.777,10.736,-863.591
16/09/2022 10:00,820800,788.357,10.736,-871.48
16/09/2022 11:00,824400,788.588,10.736,-874.636
16/09/2022 12:00,828000,789.103,10.789,-881.637
16/09/2022 13:00,831600,789.799,10.789,-891.104
16/09/2022 14:00,835200,789.799,10.789,-891.104
16/09/2022 15:00,838800,789.71,10.736,-889.896
16/09/2022 16:00,842400,789.76,10.789,-890.579
16/09/2022 17:00,846000,789.555,10.736,-887.79
16/09/2022 18:00,849600,789.516,10.736,-887.265
16/09/2022 19:00,853200,789.683,10.789,-889.525
16/09/2022 20:00,856800,790.03,10.789,-894.259
16/09/2022 21:00,860400,790.378,10.789,-898.995
16/09/2022 22:00,864000,790.251,10.736,-897.261
16/09/2022 23:00,867600,790.456,10.789,-900.048
17/09/2022 00:00,871200,790.676,10.736,-903.047
17/09/2022 01:00,874800,790.61,10.789,-902.153
17/09/2022 02:00,878400,790.417,10.789,-899.523
17/09/2022 03:00,882000,790.417,10.789,-899.523
17/09/2022 04:00,885600,790.456,10.789,-900.048
17/09/2022 05:00,889200,790.417,10.789,-899.523
17/09/2022 06:00,892800,790.444,10.736,-899.89
17/09/2022 07:00,896400,790.251,10.736,-897.261
17/09/2022 08:00,900000,790.406,10.736,-899.366
17/09/2022 09:00,903600,790.572,10.789,-901.629
17/09/2022 10:00,907200,790.881,10.789,-905.835
17/09/2022 11:00,910800,790.753,10.736,-904.099
17/09/2022 12:00,914400,790.831,10.736,-905.151
17/09/2022 13:00,918000,790.572,10.789,-901.629
17/09/2022 14:00,921600,790.572,10.789,-901.629
17/09/2022 15:00,925200,790.185,10.789,-896.366
17/09/2022 16:00,928800,790.03,10.789,-894.259
17/09/2022 17:00,932400,789.76,10.789,-890.579
17/09/2022 18:00,936000,790.096,10.736,-895.156
17/09/2022 19:00,939600,789.876,10.789,-892.157
17/09/2022 20:00,943200,789.837,10.789,-891.631
17/09/2022 21:00,946800,790.147,10.789,-895.84
17/09/2022 22:00,950400,790.135,10.736,-895.681
17/09/2022 23:00,954000,790.147,10.789,-895.84
18/09/2022 00:00,957600,789.567,10.789,-887.948
18/09/2022 01:00,961200,789.026,10.789,-880.584
18/09/2022 02:00,964800,788.987,10.789,-880.056
18/09/2022 03:00,968400,788.677,10.789,-875.847
18/09/2022 04:00,972000,788.445,10.789,-872.689
18/09/2022 05:00,975600,788.252,10.789,-870.061
18/09/2022 06:00,979200,788.484,10.789,-873.215
18/09/2022 07:00,982800,788.484,10.789,-873.215
18/09/2022 08:00,986400,788.639,10.789,-875.323
18/09/2022 09:00,990000,788.91,10.789,-879.006
18/09/2022 10:00,993600,788.832,10.789,-877.953
18/09/2022 11:00,997200,789.219,10.789,-883.213
18/09/2022 12:00,1000800,789.219,10.789,-883.213
18/09/2022 13:00,1004400,789.18,10.789,-882.687
18/09/2022 14:00,1008000,789.014,10.736,-880.425
18/09/2022 15:00,1011600,789.026,10.789,-880.584
18/09/2022 16:00,1015200,788.793,10.789,-877.426
18/09/2022 17:00,1018800,788.716,10.789,-876.374
18/09/2022 18:00,1022400,788.91,10.789,-879.006
18/09/2022 19:00,1026000,788.948,10.789,-879.53
18/09/2022 20:00,1029600,789.257,10.789,-883.738
18/09/2022 21:00,1033200,789.567,10.789,-887.948
18/09/2022 22:00,1036800,789.683,10.789,-889.525
18/09/2022 23:00,1040400,789.528,10.789,-887.422
19/09/2022 00:00,1044000,789.825,10.736,-891.47
19/09/2022 01:00,1047600,789.992,10.789,-893.736
19/09/2022 02:00,1051200,790.263,10.789,-897.42
19/09/2022 03:00,1054800,790.019,10.736,-894.103
19/09/2022 04:00,1058400,790.108,10.789,-895.315
19/09/2022 05:00,1062000,789.992,10.789,-893.736
19/09/2022 06:00,1065600,789.953,10.789,-893.209
19/09/2022 07:00,1069200,790.147,10.789,-895.84
19/09/2022 08:00,1072800,790.108,10.789,-895.315
19/09/2022 09:00,1076400,790.378,10.789,-898.995
19/09/2022 10:00,1080000,790.92,10.789,-906.362
19/09/2022 11:00,1083600,790.92,10.789,-906.362
19/09/2022 12:00,1087200,790.997,10.789,-907.415
19/09/2022 13:00,1090800,791.113,10.789,-908.992
19/09/2022 14:00,1094400,790.997,10.789,-907.415
19/09/2022 15:00,1098000,790.572,10.789,-901.629
19/09/2022 16:00,1101600,790.649,10.789,-902.679
19/09/2022 17:00,1105200,790.599,10.736,-901.997
19/09/2022 18:00,1108800,790.61,10.789,-902.153
19/09/2022 19:00,1112400,790.506,10.841,-900.733
19/09/2022 20:00,1116000,790.881,10.789,-905.835
19/09/2022 21:00,1119600,790.533,10.789,-901.104
19/09/2022 22:00,1123200,790.881,10.789,-905.835
19/09/2022 23:00,1126800,790.792,10.736,-904.625
20/09/2022 00:00,1130400,790.649,10.789,-902.679
20/09/2022 01:00,1134000,790.688,10.789,-903.206
20/09/2022 02:00,1137600,790.958,10.789,-906.889
20/09/2022 03:00,1141200,790.765,10.789,-904.258
20/09/2022 04:00,1144800,790.599,10.736,-901.997
20/09/2022 05:00,1148400,790.378,10.789,-898.995
20/09/2022 06:00,1152000,790.522,10.736,-900.943
20/09/2022 07:00,1155600,790.494,10.789,-900.575
20/09/2022 08:00,1159200,790.61,10.789,-902.153
20/09/2022 09:00,1162800,790.92,10.789,-906.362
20/09/2022 10:00,1166400,791.14,10.736,-909.36
20/09/2022 11:00,1170000,791.256,10.736,-910.939
20/09/2022 12:00,1173600,791.179,10.736,-909.887
20/09/2022 13:00,1177200,790.92,10.789,-906.362
20/09/2022 14:00,1180800,790.765,10.789,-904.258
20/09/2022 15:00,1184400,790.483,10.736,-900.416
20/09/2022 16:00,1188000,790.29,10.736,-897.787
20/09/2022 17:00,1191600,790.378,10.789,-898.995
20/09/2022 18:00,1195200,789.903,10.736,-892.524
20/09/2022 19:00,1198800,790.378,10.789,-898.995
20/09/2022 20:00,1202400,790.147,10.789,-895.84
20/09/2022 21:00,1206000,790.417,10.789,-899.523
20/09/2022 22:00,1209600,790.765,10.789,-904.258
20/09/2022 23:00,1213200,790.533,10.789,-901.104
21/09/2022 00:00,1216800,790.378,10.789,-898.995
21/09/2022 01:00,1220400,790.301,10.789,-897.942
21/09/2022 02:00,1224000,790.069,10.789,-894.786
21/09/2022 03:00,1227600,789.903,10.736,-892.524
21/09/2022 04:00,1231200,789.683,10.789,-889.525
21/09/2022 05:00,1234800,789.721,10.789,-890.052
21/09/2022 06:00,1238400,789.18,10.789,-882.687
21/09/2022 07:00,1242000,789.451,10.789,-886.37
21/09/2022 08:00,1245600,789.284,10.736,-884.107
21/09/2022 09:00,1249200,789.284,10.736,-884.107
21/09/2022 10:00,1252800,789.18,10.789,-882.687
21/09/2022 11:00,1256400,789.014,10.736,-880.425
21/09/2022 12:00,1260000,788.859,10.736,-878.322
21/09/2022 13:00,1263600,788.666,10.736,-875.688
21/09/2022 14:00,1267200,788.55,10.736,-874.112
21/09/2022 15:00,1270800,788.136,10.789,-868.482
21/09/2022 16:00,1274400,787.672,10.789,-862.169
21/09/2022 17:00,1278000,787.274,10.736,-856.751
21/09/2022 18:00,1281600,787.004,10.736,-853.068
21/09/2022 19:00,1285200,787.015,10.789,-853.228
21/09/2022 20:00,1288800,786.772,10.736,-849.912
21/09/2022 21:00,1292400,786.578,10.736,-847.282
21/09/2022 22:00,1296000,786.319,10.789,-843.758
21/09/2022 23:00,1299600,786.01,10.789,-839.55
22/09/2022 00:00,1303200,785.612,10.736,-834.134
22/09/2022 01:00,1306800,785.082,10.789,-826.925
22/09/2022 02:00,1310400,784.491,10.736,-818.876
22/09/2022 03:00,1314000,784.298,10.736,-816.247
22/09/2022 04:00,1317600,783.873,10.736,-810.461
22/09/2022 05:00,1321200,783.37,10.736,-803.623
22/09/2022 06:00,1324800,783.447,10.736,-804.674
22/09/2022 07:00,1328400,783.641,10.736,-807.308
22/09/2022 08:00,1332000,783.061,10.736,-799.417
22/09/2022 09:00,1335600,783.1,10.736,-799.941
22/09/2022 10:00,1339200,782.945,10.736,-797.837
22/09/2022 11:00,1342800,782.879,10.789,-796.944
22/09/2022 12:00,1346400,782.829,10.736,-796.261
22/09/2022 13:00,1350000,782.918,10.789,-797.469
22/09/2022 14:00,1353600,783.525,10.736,-805.728
22/09/2022 15:00,1357200,785.341,10.736,-830.449
22/09/2022 16:00,1360800,789.052,10.736,-880.951
22/09/2022 17:00,1364400,788.627,10.736,-875.164
22/09/2022 18:00,1368000,788.511,10.736,-873.586
22/09/2022 19:00,1371600,788.55,10.736,-874.112
22/09/2022 20:00,1375200,788.472,10.736,-873.058
22/09/2022 21:00,1378800,788.705,10.736,-876.216
22/09/2022 22:00,1382400,788.55,10.736,-874.112
22/09/2022 23:00,1386000,788.55,10.736,-874.112
23/09/2022 00:00,1389600,788.511,10.736,-873.586
23/09/2022 01:00,1393200,788.395,10.736,-872.008
23/09/2022 02:00,1396800,788.627,10.736,-875.164
23/09/2022 03:00,1400400,788.666,10.736,-875.688
23/09/2022 04:00,1404000,788.318,10.736,-870.954
23/09/2022 05:00,1407600,788.357,10.736,-871.48
23/09/2022 06:00,1411200,788.434,10.736,-872.531
23/09/2022 07:00,1414800,788.627,10.736,-875.164
23/09/2022 08:00,1418400,789.014,10.736,-880.425
23/09/2022 09:00,1422000,789.439,10.736,-886.211
23/09/2022 10:00,1425600,789.13,10.736,-882.003
23/09/2022 11:00,1429200,789.594,10.736,-888.316
23/09/2022 12:00,1432800,789.478,10.736,-886.737
23/09/2022 13:00,1436400,789.284,10.736,-884.107
23/09/2022 14:00,1440000,789.4,10.736,-885.686
23/09/2022 15:00,1443600,789.014,10.736,-880.425
23/09/2022 16:00,1447200,788.898,10.736,-878.846
23/09/2022 17:00,1450800,788.782,10.736,-877.268
23/09/2022 18:00,1454400,788.782,10.736,-877.268
23/09/2022 19:00,1458000,788.898,10.736,-878.846
23/09/2022 20:00,1461600,789.284,10.736,-884.107
23/09/2022 21:00,1465200,789.516,10.736,-887.265
23/09/2022 22:00,1468800,789.439,10.736,-886.211
23/09/2022 23:00,1472400,789.311,10.684,-884.476
24/09/2022 00:00,1476000,789.516,10.736,-887.265
24/09/2022 01:00,1479600,789.168,10.736,-882.528
24/09/2022 02:00,1483200,788.975,10.736,-879.897
24/09/2022 03:00,1486800,788.82,10.736,-877.793
24/09/2022 04:00,1490400,788.627,10.736,-875.164
24/09/2022 05:00,1494000,788.809,10.684,-877.637
24/09/2022 06:00,1497600,789.168,10.736,-882.528
24/09/2022 07:00,1501200,788.898,10.736,-878.846
24/09/2022 08:00,1504800,789.4,10.736,-885.686
24/09/2022 09:00,1508400,789.671,10.736,-889.367
24/09/2022 10:00,1512000,789.4,10.736,-885.686
24/09/2022 11:00,1515600,789.632,10.736,-888.841
24/09/2022 12:00,1519200,789.864,10.736,-891.999
24/09/2022 13:00,1522800,789.891,10.684,-892.365
24/09/2022 14:00,1526400,789.903,10.736,-892.524
24/09/2022 15:00,1530000,789.737,10.684,-890.263
24/09/2022 16:00,1533600,789.969,10.684,-893.419
24/09/2022 17:00,1537200,790.019,10.736,-894.103
24/09/2022 18:00,1540800,790.328,10.736,-898.311
24/09/2022 19:00,1544400,790.908,10.736,-906.205
24/09/2022 20:00,1548000,790.985,10.736,-907.255
24/09/2022 21:00,1551600,791.372,10.736,-912.519
24/09/2022 22:00,1555200,791.488,10.736,-914.096
24/09/2022 23:00,1558800,792.377,10.736,-926.196
25/09/2022 00:00,1562400,792.338,10.736,-925.669
25/09/2022 01:00,1566000,792.366,10.684,-926.038
25/09/2022 02:00,1569600,792.095,10.684,-922.356
25/09/2022 03:00,1573200,792.134,10.684,-922.882
25/09/2022 04:00,1576800,791.643,10.736,-916.2
25/09/2022 05:00,1580400,791.295,10.736,-911.465
25/09/2022 06:00,1584000,791.051,10.684,-908.149
25/09/2022 07:00,1587600,790.869,10.736,-905.677
25/09/2022 08:00,1591200,791.063,10.736,-908.309
25/09/2022 09:00,1594800,790.869,10.736,-905.677
25/09/2022 10:00,1598400,790.626,10.684,-902.361
25/09/2022 11:00,1602000,790.085,10.684,-894.999
25/09/2022 12:00,1605600,789.659,10.684,-889.21
25/09/2022 13:00,1609200,789.234,10.684,-883.423
25/09/2022 14:00,1612800,788.848,10.684,-878.166
25/09/2022 15:00,1616400,787.804,10.684,-863.961
25/09/2022 16:00,1620000,787.495,10.684,-859.75
25/09/2022 17:00,1623600,786.799,10.684,-850.281
25/09/2022 18:00,1627200,785.535,10.736,-833.08
25/09/2022 19:00,1630800,784.878,10.736,-824.139
25/09/2022 20:00,1634400,784.53,10.736,-819.404
25/09/2022 21:00,1638000,783.591,10.684,-806.623
25/09/2022 22:00,1641600,782.895,10.684,-797.155
25/09/2022 23:00,1645200,782.47,10.684,-791.37
26/09/2022 00:00,1648800,782.172,10.736,-787.318
26/09/2022 01:00,1652400,782.856,10.684,-796.63
26/09/2022 02:00,1656000,782.47,10.684,-791.37
26/09/2022 03:00,1659600,782.508,10.684,-791.896
26/09/2022 04:00,1663200,781.979,10.736,-784.69
26/09/2022 05:00,1666800,781.851,10.684,-782.954
26/09/2022 06:00,1670400,782.006,10.684,-785.059
26/09/2022 07:00,1674000,781.349,10.684,-776.118
26/09/2022 08:00,1677600,781.206,10.736,-774.17
26/09/2022 09:00,1681200,781.194,10.684,-774.013
26/09/2022 10:00,1684800,781.813,10.684,-782.427
26/09/2022 11:00,1688400,782.083,10.684,-786.109
26/09/2022 12:00,1692000,781.813,10.684,-782.427
26/09/2022 13:00,1695600,782.122,10.684,-786.638
26/09/2022 14:00,1699200,782.083,10.684,-786.109
26/09/2022 15:00,1702800,782.045,10.684,-785.582
26/09/2022 16:00,1706400,782.006,10.684,-785.059
26/09/2022 17:00,1710000,781.62,10.684,-779.799
26/09/2022 18:00,1713600,781.62,10.684,-779.799
26/09/2022 19:00,1717200,781.851,10.684,-782.954
26/09/2022 20:00,1720800,782.431,10.684,-790.845
26/09/2022 21:00,1724400,782.393,10.684,-790.317
26/09/2022 22:00,1728000,782.663,10.684,-793.999
26/09/2022 23:00,1731600,782.431,10.684,-790.845
27/09/2022 00:00,1735200,782.624,10.684,-793.473
27/09/2022 01:00,1738800,782.277,10.684,-788.74
27/09/2022 02:00,1742400,781.62,10.684,-779.799
27/09/2022 03:00,1746000,781.581,10.684,-779.273
27/09/2022 04:00,1749600,781.079,10.684,-772.438
27/09/2022 05:00,1753200,780.538,10.684,-765.074
27/09/2022 06:00,1756800,780.383,10.684,-762.97
27/09/2022 07:00,1760400,780.228,10.684,-760.866
27/09/2022 08:00,1764000,779.726,10.684,-754.028
27/09/2022 09:00,1767600,779.765,10.684,-754.557
27/09/2022 10:00,1771200,779.61,10.684,-752.452
27/09/2022 11:00,1774800,779.455,10.684,-750.349
27/09/2022 12:00,1778400,779.057,10.632,-744.931
27/09/2022 13:00,1782000,778.478,10.632,-737.045
27/09/2022 14:00,1785600,778.258,10.684,-734.045
27/09/2022 15:00,1789200,778.246,10.632,-733.89
27/09/2022 16:00,1792800,777.871,10.684,-728.788
27/09/2022 17:00,1796400,777.639,10.684,-725.632
27/09/2022 18:00,1800000,777.601,10.684,-725.106
27/09/2022 19:00,1803600,777.562,10.684,-724.579
27/09/2022 20:00,1807200,777.744,10.632,-727.053
27/09/2022 21:00,1810800,778.13,10.632,-732.313
27/09/2022 22:00,1814400,777.782,10.632,-727.58
27/09/2022 23:00,1818000,777.898,10.632,-729.156
28/09/2022 00:00,1821600,777.898,10.632,-729.156
