Date and Time,Seconds,Pressure (mmHg),Temperature (C),Level Depth To Water (mm)
11/09/2022 06:00,374400.001,787.706,11.001,-874.772
11/09/2022 07:00,378000.001,787.694,10.949,-874.616
11/09/2022 08:00,381600.001,787.474,10.949,-871.626
11/09/2022 09:00,385200.001,787.222,11.001,-868.193
11/09/2022 10:00,388800.001,786.958,11.001,-864.605
11/09/2022 11:00,392400.001,786.827,11.001,-862.813
11/09/2022 12:00,396000.001,786.256,11.001,-855.04
11/09/2022 13:00,399600.001,785.684,11.001,-847.265
11/09/2022 14:00,403200.001,785.201,11.001,-840.685
11/09/2022 15:00,406800.001,784.761,11.001,-834.705
11/09/2022 16:00,410400.001,784.102,11.001,-825.738
11/09/2022 17:00,414000.001,783.575,11.001,-818.563
11/09/2022 18:00,417600.001,783.487,11.001,-817.367
11/09/2022 19:00,421200.001,784.53,10.949,-831.563
11/09/2022 20:00,424800.001,788.716,11.001,-888.527
11/09/2022 21:00,428400.001,788.98,11.001,-892.114
11/09/2022 22:00,432000.001,788.584,11.001,-886.732
11/09/2022 23:00,435600.001,788.409,11.001,-884.338
12/09/2022 00:00,439200.001,788.233,11.001,-881.946
12/09/2022 01:00,442800.001,787.486,11.001,-871.781
12/09/2022 02:00,446400.001,787.31,11.001,-869.392
12/09/2022 03:00,450000.001,787.003,11.001,-865.205
12/09/2022 04:00,453600.001,786.695,11.001,-861.017
12/09/2022 05:00,457200.001,787.178,11.001,-867.597
12/09/2022 06:00,460800.001,787.266,11.001,-868.792
12/09/2022 07:00,464400.001,786.958,11.001,-864.605
12/09/2022 08:00,468000.001,786.947,10.949,-864.447
12/09/2022 09:00,471600.001,787.222,11.001,-868.193
12/09/2022 10:00,475200.001,787.003,11.001,-865.205
12/09/2022 11:00,478800.001,786.914,11.001,-864.007
12/09/2022 12:00,482400.001,787.046,11.001,-865.8
12/09/2022 13:00,486000.001,786.958,11.001,-864.605
12/09/2022 14:00,489600.001,787.167,10.949,-867.44
12/09/2022 15:00,493200.001,787.398,11.001,-870.587
12/09/2022 16:00,496800.001,787.31,11.001,-869.392
12/09/2022 17:00,500400.001,787.222,11.001,-868.193
12/09/2022 18:00,504000.001,787.178,11.001,-867.597
12/09/2022 19:00,507600.001,787.178,11.001,-867.597
12/09/2022 20:00,511200.001,787.398,11.001,-870.587
12/09/2022 21:00,514800.001,787.266,11.001,-868.792
12/09/2022 22:00,518400.001,787.574,11.001,-872.976
12/09/2022 23:00,522000.001,787.969,11.001,-878.358
13/09/2022 00:00,525600.001,788.101,11.001,-880.152
13/09/2022 01:00,529200.001,787.618,11.001,-873.576
13/09/2022 02:00,532800.001,787.65,10.949,-874.015
13/09/2022 03:00,536400.001,787.486,11.001,-871.781
13/09/2022 04:00,540000.001,787.222,11.001,-868.193
13/09/2022 05:00,543600.001,787.354,11.001,-869.989
13/09/2022 06:00,547200.001,787.178,11.001,-867.597
13/09/2022 07:00,550800.001,787.222,11.001,-868.193
13/09/2022 08:00,554400.001,787.046,11.001,-865.8
13/09/2022 09:00,558000.001,787.134,11.001,-866.996
13/09/2022 10:00,561600.001,787.211,10.949,-868.037
13/09/2022 11:00,565200.001,787.134,11.001,-866.996
13/09/2022 12:00,568800.001,787.003,11.001,-865.205
13/09/2022 13:00,572400.001,786.695,11.001,-861.017
13/09/2022 14:00,576000.001,786.607,11.001,-859.822
13/09/2022 15:00,579600.001,785.948,11.001,-850.851
13/09/2022 16:00,583200.001,785.904,11.001,-850.254
13/09/2022 17:00,586800.001,786.003,11.053,-851.608
13/09/2022 18:00,590400.001,785.684,11.001,-847.265
13/09/2022 19:00,594000.001,785.64,11.001,-846.664
13/09/2022 20:00,597600.001,785.376,11.001,-843.076
13/09/2022 21:00,601200.001,785.508,11.001,-844.873
13/09/2022 22:00,604800.001,785.553,11.001,-845.475
13/09/2022 23:00,608400.001,785.189,10.949,-840.527
14/09/2022 00:00,612000.001,784.849,11.001,-835.902
14/09/2022 01:00,615600.001,784.454,11.001,-830.522
14/09/2022 02:00,619200.001,784.014,11.001,-824.542
14/09/2022 03:00,622800.001,783.707,11.001,-820.356
14/09/2022 04:00,626400.001,783.663,11.001,-819.76
14/09/2022 05:00,630000.001,783.399,11.001,-816.172
14/09/2022 06:00,633600.001,783.323,11.053,-815.132
14/09/2022 07:00,637200.001,783.092,11.001,-811.982
14/09/2022 08:00,640800.001,783.268,11.001,-814.378
14/09/2022 09:00,644400.001,783.18,11.001,-813.182
14/09/2022 10:00,648000.001,783.268,11.001,-814.378
14/09/2022 11:00,651600.001,783.224,11.001,-813.78
14/09/2022 12:00,655200.001,783.312,11.001,-814.976
14/09/2022 13:00,658800.001,783.367,11.053,-815.729
14/09/2022 14:00,662400.001,783.487,11.001,-817.367
14/09/2022 15:00,666000.001,783.18,11.001,-813.182
14/09/2022 16:00,669600.001,783.092,11.001,-811.982
14/09/2022 17:00,673200.001,783.092,11.001,-811.982
14/09/2022 18:00,676800.001,783.356,11.001,-815.574
14/09/2022 19:00,680400.001,783.432,10.949,-816.614
14/09/2022 20:00,684000.001,783.795,11.001,-821.552
14/09/2022 21:00,687600.001,783.806,11.053,-821.708
14/09/2022 22:00,691200.001,784.102,11.001,-825.738
14/09/2022 23:00,694800.001,784.29,11.053,-828.285
15/09/2022 00:00,698400.001,784.586,11.001,-832.316
15/09/2022 01:00,702000.001,784.509,11.053,-831.274
15/09/2022 02:00,705600.001,784.278,11.001,-828.129
15/09/2022 03:00,709200.001,784.322,11.001,-828.73
15/09/2022 04:00,712800.001,784.19,11.001,-826.934
15/09/2022 05:00,716400.001,784.146,11.001,-826.337
15/09/2022 06:00,720000.001,784.586,11.001,-832.316
15/09/2022 07:00,723600.001,784.498,11.001,-831.118
15/09/2022 08:00,727200.001,784.937,11.001,-837.096
15/09/2022 09:00,730800.001,785.157,11.001,-840.088
15/09/2022 10:00,734400.001,785.289,11.001,-841.881
15/09/2022 11:00,738000.001,785.421,11.001,-843.679
15/09/2022 12:00,741600.001,785.564,11.053,-845.628
15/09/2022 13:00,745200.001,785.476,11.053,-844.429
15/09/2022 14:00,748800.001,785.321,10.949,-842.327
15/09/2022 15:00,752400.001,785.201,11.001,-840.685
15/09/2022 16:00,756000.001,784.993,11.053,-837.853
15/09/2022 17:00,759600.001,785.321,10.949,-842.327
15/09/2022 18:00,763200.001,785.333,11.001,-842.481
15/09/2022 19:00,766800.001,785.376,11.001,-843.076
15/09/2022 20:00,770400.001,785.476,11.053,-844.429
15/09/2022 21:00,774000.001,785.64,11.001,-846.664
15/09/2022 22:00,777600.001,785.553,11.001,-845.475
15/09/2022 23:00,781200.001,785.761,10.949,-848.303
16/09/2022 00:00,784800.001,785.388,11.053,-843.233
16/09/2022 01:00,788400.001,785.772,11.001,-848.46
16/09/2022 02:00,792000.001,785.52,11.053,-845.03
16/09/2022 03:00,795600.001,786.135,11.053,-853.399
16/09/2022 04:00,799200.001,786.399,11.053,-856.99
16/09/2022 05:00,802800.001,786.706,11.053,-861.174
16/09/2022 06:00,806400.001,786.607,11.001,-859.822
16/09/2022 07:00,810000.001,787.058,11.053,-865.957
16/09/2022 08:00,813600.001,787.222,11.001,-868.193
16/09/2022 09:00,817200.001,787.585,11.053,-873.135
16/09/2022 10:00,820800.001,787.849,11.053,-876.724
16/09/2022 11:00,824400.001,788.057,11.001,-879.556
16/09/2022 12:00,828000.001,788.728,11.053,-888.685
16/09/2022 13:00,831600.001,789.167,11.053,-894.661
16/09/2022 14:00,835200.001,789.431,11.053,-898.251
16/09/2022 15:00,838800.001,789.607,11.053,-900.643
16/09/2022 16:00,842400.001,789.243,11.001,-895.7
16/09/2022 17:00,846000.001,789.068,11.001,-893.313
16/09/2022 18:00,849600.001,788.936,11.001,-891.515
16/09/2022 19:00,853200.001,788.991,11.053,-892.271
16/09/2022 20:00,856800.001,788.88,10.949,-890.763
16/09/2022 21:00,860400.001,789.463,11.001,-898.691
16/09/2022 22:00,864000.001,789.211,11.053,-895.26
16/09/2022 23:00,867600.001,789.375,11.001,-897.497
17/09/2022 00:00,871200.001,789.551,11.001,-899.887
17/09/2022 01:00,874800.001,789.54,10.949,-899.73
17/09/2022 02:00,878400.001,789.375,11.001,-897.497
17/09/2022 03:00,882000.001,788.991,11.053,-892.271
17/09/2022 04:00,885600.001,788.936,11.001,-891.515
17/09/2022 05:00,889200.001,788.98,11.001,-892.114
17/09/2022 06:00,892800.001,788.947,11.053,-891.671
17/09/2022 07:00,896400.001,788.76,11.001,-889.123
17/09/2022 08:00,900000.001,788.792,10.949,-889.564
17/09/2022 09:00,903600.001,788.904,11.053,-891.075
17/09/2022 10:00,907200.001,789.167,11.053,-894.661
17/09/2022 11:00,910800.001,789.167,11.053,-894.661
17/09/2022 12:00,914400.001,788.947,11.053,-891.671
17/09/2022 13:00,918000.001,788.947,11.053,-891.671
17/09/2022 14:00,921600.001,788.244,11.053,-882.102
17/09/2022 15:00,925200.001,787.837,11.001,-876.565
17/09/2022 16:00,928800.001,787.87,10.949,-877.011
17/09/2022 17:00,932400.001,787.497,11.053,-871.938
17/09/2022 18:00,936000.001,787.322,11.053,-869.547
17/09/2022 19:00,939600.001,787.366,11.053,-870.146
17/09/2022 20:00,943200.001,787.31,11.001,-869.392
17/09/2022 21:00,946800.001,787.673,11.053,-874.328
17/09/2022 22:00,950400.001,787.322,11.053,-869.547
17/09/2022 23:00,954000.001,786.958,11.001,-864.605
18/09/2022 00:00,957600.001,786.794,11.053,-862.368
18/09/2022 01:00,961200.001,786.443,11.053,-857.586
18/09/2022 02:00,964800.001,786.311,11.053,-855.792
18/09/2022 03:00,968400.001,785.915,11.053,-850.41
18/09/2022 04:00,972000.001,785.553,11.001,-845.475
18/09/2022 05:00,975600.001,785.64,11.001,-846.664
18/09/2022 06:00,979200.001,785.673,10.949,-847.108
18/09/2022 07:00,982800.001,785.564,11.053,-845.628
18/09/2022 08:00,986400.001,785.783,11.053,-848.615
18/09/2022 09:00,990000.001,785.959,11.053,-851.009
18/09/2022 10:00,993600.001,786.047,11.053,-852.205
18/09/2022 11:00,997200.001,786.267,11.053,-855.196
18/09/2022 12:00,1000800.001,786.168,11.001,-853.843
18/09/2022 13:00,1004400.001,785.904,11.001,-850.254
18/09/2022 14:00,1008000.001,785.904,11.001,-850.254
18/09/2022 15:00,1011600.001,785.74,11.053,-848.018
18/09/2022 16:00,1015200.001,785.564,11.053,-845.628
18/09/2022 17:00,1018800.001,785.421,11.001,-843.679
18/09/2022 18:00,1022400.001,785.464,11.001,-844.272
18/09/2022 19:00,1026000.001,785.629,10.949,-846.509
18/09/2022 20:00,1029600.001,785.596,11.001,-846.068
18/09/2022 21:00,1033200.001,786.168,11.001,-853.843
18/09/2022 22:00,1036800.001,786.168,11.001,-853.843
18/09/2022 23:00,1040400.001,786.123,11.001,-853.242
19/09/2022 00:00,1044000.001,786.003,11.053,-851.608
19/09/2022 01:00,1047600.001,786.168,11.001,-853.843
19/09/2022 02:00,1051200.001,786.651,11.001,-860.419
19/09/2022 03:00,1054800.001,786.487,11.053,-858.184
19/09/2022 04:00,1058400.001,786.431,11.001,-857.431
19/09/2022 05:00,1062000.001,786.595,10.949,-859.664
19/09/2022 06:00,1065600.001,786.607,11.001,-859.822
19/09/2022 07:00,1069200.001,786.399,11.053,-856.99
19/09/2022 08:00,1072800.001,786.926,11.053,-864.163
19/09/2022 09:00,1076400.001,786.926,11.053,-864.163
19/09/2022 10:00,1080000.001,787.574,11.001,-872.976
19/09/2022 11:00,1083600.001,787.497,11.053,-871.938
19/09/2022 12:00,1087200.001,787.673,11.053,-874.328
19/09/2022 13:00,1090800.001,787.486,11.001,-871.781
19/09/2022 14:00,1094400.001,787.453,11.053,-871.342
19/09/2022 15:00,1098000.001,787.146,11.053,-867.152
19/09/2022 16:00,1101600.001,787.046,11.001,-865.8
19/09/2022 17:00,1105200.001,786.926,11.053,-864.163
19/09/2022 18:00,1108800.001,786.958,11.001,-864.605
19/09/2022 19:00,1112400.001,786.727,10.949,-861.459
19/09/2022 20:00,1116000.001,787.266,11.001,-868.792
19/09/2022 21:00,1119600.001,786.827,11.001,-862.813
19/09/2022 22:00,1123200.001,786.739,11.001,-861.614
19/09/2022 23:00,1126800.001,787.035,10.949,-865.646
20/09/2022 00:00,1130400.001,786.871,11.001,-863.409
20/09/2022 01:00,1134000.001,786.882,11.053,-863.564
20/09/2022 02:00,1137600.001,786.651,11.001,-860.419
20/09/2022 03:00,1141200.001,786.926,11.053,-864.163
20/09/2022 04:00,1144800.001,786.827,11.001,-862.813
20/09/2022 05:00,1148400.001,786.431,11.001,-857.431
20/09/2022 06:00,1152000.001,786.519,11.001,-858.624
20/09/2022 07:00,1155600.001,786.487,11.053,-858.184
20/09/2022 08:00,1159200.001,786.683,10.949,-860.86
20/09/2022 09:00,1162800.001,786.595,10.949,-859.664
20/09/2022 10:00,1166400.001,786.903,10.949,-863.853
20/09/2022 11:00,1170000.001,786.914,11.001,-864.007
20/09/2022 12:00,1173600.001,786.871,11.001,-863.409
20/09/2022 13:00,1177200.001,786.651,11.001,-860.419
20/09/2022 14:00,1180800.001,786.464,10.949,-857.872
20/09/2022 15:00,1184400.001,786.299,11.001,-855.637
20/09/2022 16:00,1188000.001,786.123,11.001,-853.242
20/09/2022 17:00,1191600.001,785.904,11.001,-850.254
20/09/2022 18:00,1195200.001,785.904,11.001,-850.254
20/09/2022 19:00,1198800.001,785.684,11.001,-847.265
20/09/2022 20:00,1202400.001,785.761,10.949,-848.303
20/09/2022 21:00,1206000.001,785.915,11.053,-850.41
20/09/2022 22:00,1209600.001,786.08,11.001,-852.646
20/09/2022 23:00,1213200.001,786.08,11.001,-852.646
21/09/2022 00:00,1216800.001,785.992,11.001,-851.45
21/09/2022 01:00,1220400.001,785.541,10.949,-845.315
21/09/2022 02:00,1224000.001,785.464,11.001,-844.272
21/09/2022 03:00,1227600.001,785.321,10.949,-842.327
21/09/2022 04:00,1231200.001,785.069,11.001,-838.894
21/09/2022 05:00,1234800.001,784.805,11.001,-835.305
21/09/2022 06:00,1238400.001,784.618,10.949,-832.758
21/09/2022 07:00,1242000.001,784.498,11.001,-831.118
21/09/2022 08:00,1245600.001,784.63,11.001,-832.912
21/09/2022 09:00,1249200.001,784.618,10.949,-832.758
21/09/2022 10:00,1252800.001,784.542,11.001,-831.719
21/09/2022 11:00,1256400.001,784.223,10.949,-827.375
21/09/2022 12:00,1260000.001,784.223,10.949,-827.375
21/09/2022 13:00,1263600.001,783.927,11.001,-823.348
21/09/2022 14:00,1267200.001,783.739,10.949,-820.798
21/09/2022 15:00,1270800.001,783.344,10.949,-815.419
21/09/2022 16:00,1274400.001,782.641,10.949,-805.85
21/09/2022 17:00,1278000.001,782.433,11.001,-803.017
21/09/2022 18:00,1281600.001,781.85,10.949,-795.091
21/09/2022 19:00,1285200.001,781.774,11.001,-794.047
21/09/2022 20:00,1288800.001,781.73,11.001,-793.45
21/09/2022 21:00,1292400.001,781.455,10.949,-789.708
21/09/2022 22:00,1296000.001,781.246,11.001,-786.873
21/09/2022 23:00,1299600.001,780.928,10.949,-782.533
22/09/2022 00:00,1303200.001,780.587,11.001,-777.904
22/09/2022 01:00,1306800.001,780.016,11.001,-770.133
22/09/2022 02:00,1310400.001,779.577,11.001,-764.154
22/09/2022 03:00,1314000.001,779.313,11.001,-760.566
22/09/2022 04:00,1317600.001,778.599,10.949,-750.843
22/09/2022 05:00,1321200.001,778.511,10.949,-749.649
22/09/2022 06:00,1324800.001,778.38,10.949,-747.857
22/09/2022 07:00,1328400.001,778.435,11.001,-748.606
22/09/2022 08:00,1332000.001,778.248,10.949,-746.062
22/09/2022 09:00,1335600.001,777.577,10.897,-736.938
22/09/2022 10:00,1339200.001,777.864,11.001,-740.837
22/09/2022 11:00,1342800.001,777.808,10.949,-740.084
22/09/2022 12:00,1346400.001,777.808,10.949,-740.084
22/09/2022 13:00,1350000.001,777.896,10.949,-741.278
22/09/2022 14:00,1353600.001,778.643,10.949,-751.442
22/09/2022 15:00,1357200.001,780.752,10.949,-780.14
22/09/2022 16:00,1360800.001,786.595,10.949,-859.664
22/09/2022 17:00,1364400.001,788.474,10.897,-885.224
22/09/2022 18:00,1368000.001,789.408,10.949,-897.937
22/09/2022 19:00,1371600.001,790.011,10.897,-906.152
22/09/2022 20:00,1375200.001,790.254,11.001,-909.456
22/09/2022 21:00,1378800.001,790.474,11.001,-912.447
22/09/2022 22:00,1382400.001,790.451,10.897,-912.133
22/09/2022 23:00,1386000.001,790.363,10.897,-910.938
23/09/2022 00:00,1389600.001,790.506,10.949,-912.888
23/09/2022 01:00,1393200.001,790.331,10.949,-910.497
23/09/2022 02:00,1396800.001,790.275,10.897,-909.742
23/09/2022 03:00,1400400.001,790.319,10.897,-910.341
23/09/2022 04:00,1404000.001,790.099,10.897,-907.348
23/09/2022 05:00,1407600.001,790.078,11.001,-907.064
23/09/2022 06:00,1411200.001,790.155,10.949,-908.104
23/09/2022 07:00,1414800.001,790.43,11.001,-911.849
23/09/2022 08:00,1418400.001,790.483,10.845,-912.576
23/09/2022 09:00,1422000.001,790.638,10.949,-914.683
23/09/2022 10:00,1425600.001,790.594,10.949,-914.084
23/09/2022 11:00,1429200.001,790.594,10.949,-914.084
23/09/2022 12:00,1432800.001,790.539,10.897,-913.33
23/09/2022 13:00,1436400.001,790.319,10.897,-910.341
23/09/2022 14:00,1440000.001,790.099,10.897,-907.348
23/09/2022 15:00,1443600.001,790.023,10.949,-906.309
23/09/2022 16:00,1447200.001,789.736,10.845,-902.408
23/09/2022 17:00,1450800.001,789.496,10.949,-899.134
23/09/2022 18:00,1454400.001,789.452,10.949,-898.536
23/09/2022 19:00,1458000.001,789.44,10.897,-898.379
23/09/2022 20:00,1461600.001,790.319,10.897,-910.341
23/09/2022 21:00,1465200.001,790.055,10.897,-906.749
23/09/2022 22:00,1468800.001,789.979,10.949,-905.71
23/09/2022 23:00,1472400.001,790.287,10.949,-909.897
24/09/2022 00:00,1476000.001,790.143,10.897,-907.947
24/09/2022 01:00,1479600.001,790.023,10.949,-906.309
24/09/2022 02:00,1483200.001,789.704,10.897,-901.968
24/09/2022 03:00,1486800.001,789.452,10.949,-898.536
24/09/2022 04:00,1490400.001,789.528,10.897,-899.573
24/09/2022 05:00,1494000.001,789.748,10.897,-902.566
24/09/2022 06:00,1497600.001,789.66,10.897,-901.369
24/09/2022 07:00,1501200.001,789.923,10.897,-904.955
24/09/2022 08:00,1504800.001,790.067,10.949,-906.906
24/09/2022 09:00,1508400.001,790.627,10.897,-914.525
24/09/2022 10:00,1512000.001,790.594,10.949,-914.084
24/09/2022 11:00,1515600.001,790.89,10.897,-918.114
24/09/2022 12:00,1519200.001,790.791,10.845,-916.761
24/09/2022 13:00,1522800.001,790.858,10.949,-917.674
24/09/2022 14:00,1526400.001,790.934,10.897,-918.712
24/09/2022 15:00,1530000.001,790.715,10.897,-915.722
24/09/2022 16:00,1533600.001,791.022,10.897,-919.908
24/09/2022 17:00,1537200.001,791.33,10.897,-924.093
24/09/2022 18:00,1540800.001,791.693,10.949,-929.035
24/09/2022 19:00,1544400.001,791.869,10.949,-931.427
24/09/2022 20:00,1548000.001,791.901,10.897,-931.869
24/09/2022 21:00,1551600.001,792.528,10.949,-940.399
24/09/2022 22:00,1555200.001,792.736,10.897,-943.231
24/09/2022 23:00,1558800.001,793.604,10.845,-955.036
25/09/2022 00:00,1562400.001,793.691,10.845,-956.233
25/09/2022 01:00,1566000.001,793.615,10.897,-955.193
25/09/2022 02:00,1569600.001,793.439,10.897,-952.803
25/09/2022 03:00,1573200.001,793.483,10.897,-953.401
25/09/2022 04:00,1576800.001,792.923,10.949,-945.78
25/09/2022 05:00,1580400.001,792.856,10.845,-944.868
25/09/2022 06:00,1584000.001,792.329,10.845,-937.692
25/09/2022 07:00,1587600.001,792.429,10.897,-939.046
25/09/2022 08:00,1591200.001,792.549,10.845,-940.682
25/09/2022 09:00,1594800.001,792.516,10.897,-940.244
25/09/2022 10:00,1598400.001,792.077,10.897,-934.262
25/09/2022 11:00,1602000.001,791.638,10.897,-928.282
25/09/2022 12:00,1605600.001,791.142,10.845,-921.544
25/09/2022 13:00,1609200.001,790.99,10.949,-919.464
25/09/2022 14:00,1612800.001,790.187,10.897,-908.547
25/09/2022 15:00,1616400.001,789.33,10.793,-896.872
25/09/2022 16:00,1620000.001,788.913,10.897,-891.202
25/09/2022 17:00,1623600.001,788.561,10.897,-886.418
25/09/2022 18:00,1627200.001,786.892,10.897,-863.696
25/09/2022 19:00,1630800.001,786.013,10.897,-851.736
25/09/2022 20:00,1634400.001,785.53,10.897,-845.159
25/09/2022 21:00,1638000.001,784.815,10.845,-835.434
25/09/2022 22:00,1641600.001,784.452,10.793,-830.496
25/09/2022 23:00,1645200.001,784.299,10.897,-828.419
26/09/2022 00:00,1648800.001,783.904,10.897,-823.037
26/09/2022 01:00,1652400.001,784.255,10.897,-827.819
26/09/2022 02:00,1656000.001,783.552,10.897,-818.252
26/09/2022 03:00,1659600.001,782.586,10.897,-805.099
26/09/2022 04:00,1663200.001,781.64,10.793,-792.232
26/09/2022 05:00,1666800.001,780.849,10.793,-781.471
26/09/2022 06:00,1670400.001,780.773,10.845,-780.429
26/09/2022 07:00,1674000.001,780.509,10.845,-776.842
26/09/2022 08:00,1677600.001,780.202,10.845,-772.657
26/09/2022 09:00,1681200.001,780.674,10.793,-779.077
26/09/2022 10:00,1684800.001,781.004,10.897,-783.573
26/09/2022 11:00,1688400.001,781.388,10.845,-788.799
26/09/2022 12:00,1692000.001,781.432,10.845,-789.398
26/09/2022 13:00,1695600.001,781.652,10.845,-792.386
26/09/2022 14:00,1699200.001,781.596,10.793,-791.634
